"","genus_1","genus_2","char"
"126","Cymatogaster","Ophioplocus","eats"
"127","Cymatogaster","Ophioplocus","preysOn"
"128","Embiotoca","Ophiothrix","eats"
"129","Embiotoca","Ophiothrix","preysOn"
"130","Hypsurus","Ophiothrix","eats"
"131","Hypsurus","Ophiothrix","preysOn"
"132","Ophiothrix","Paralabrax","eatenBy"
"133","Ophiothrix","Paralabrax","preyedUponBy"
"134","Ophiothrix","Rhacochilus","eatenBy"
"135","Ophiothrix","Rhacochilus","preyedUponBy"
"136","Ophiothrix","Sebastes","eatenBy"
"137","Ophiothrix","Sebastes","preyedUponBy"
"138","Ophiothrix","Rhinogobiops","eatenBy"
"139","Ophiothrix","Rhinogobiops","preyedUponBy"
"140","Cymatogaster","Ophiothrix","eats"
"141","Cymatogaster","Ophiothrix","preysOn"
"142","Hypsypops","Pachycerianthus","eats"
"143","Hypsypops","Pachycerianthus","preysOn"
"144","Embiotoca","Strongylocentrotus","eats"
"145","Embiotoca","Strongylocentrotus","preysOn"
"146","Rhacochilus","Strongylocentrotus","eats"
"147","Rhacochilus","Strongylocentrotus","preysOn"
"148","Semicossyphus","Strongylocentrotus","interactsWith"
"149","Semicossyphus","Strongylocentrotus","eats"
"150","Semicossyphus","Strongylocentrotus","preysOn"
"151","Sebastes","Styela","eats"
"152","Sebastes","Styela","preysOn"
"153","Hypsypops","Tethya","eats"
"154","Hypsypops","Tethya","preysOn"
"155","Sebastes","Tethya","eats"
"156","Sebastes","Tethya","preysOn"
"157","Hypsypops","Urticina","eats"
"158","Hypsypops","Urticina","preysOn"
"159","Cancer","Embiotoca","interactsWith"
"160","Cancer","Embiotoca","eatenBy"
"161","Cancer","Embiotoca","preyedUponBy"
"162","Cancer","Hypsypops","eatenBy"
"163","Cancer","Hypsypops","preyedUponBy"
"164","Cancer","Paralabrax","eatenBy"
"165","Cancer","Paralabrax","preyedUponBy"
"166","Cancer","Rhacochilus","eatenBy"
"167","Cancer","Rhacochilus","preyedUponBy"
"168","Cancer","Sebastes","preyedUponBy"
"169","Cancer","Sebastes","eatenBy"
"170","Cancer","Semicossyphus","eatenBy"
"171","Cancer","Semicossyphus","preyedUponBy"
"172","Cancer","Heterostichus","eatenBy"
"173","Cancer","Heterostichus","preyedUponBy"
"174","Cancer","Oxylebius","eatenBy"
"175","Cancer","Oxylebius","preyedUponBy"
"176","Cancer","Cymatogaster","eats"
"177","Embiotoca","Loxorhynchus","eats"
"178","Embiotoca","Loxorhynchus","preysOn"
"179","Hypsurus","Loxorhynchus","eats"
"180","Hypsurus","Loxorhynchus","preysOn"
"181","Loxorhynchus","Paralabrax","eatenBy"
"182","Loxorhynchus","Paralabrax","preyedUponBy"
"183","Loxorhynchus","Rhacochilus","eatenBy"
"184","Loxorhynchus","Rhacochilus","preyedUponBy"
"185","Loxorhynchus","Sebastes","eatenBy"
"186","Loxorhynchus","Sebastes","preyedUponBy"
"187","Loxorhynchus","Semicossyphus","eatenBy"
"188","Loxorhynchus","Semicossyphus","preyedUponBy"
"189","Megathura","Oxyjulis","eatenBy"
"190","Megathura","Oxyjulis","preyedUponBy"
"191","Megathura","Sebastes","eatenBy"
"192","Megathura","Sebastes","preyedUponBy"
"193","Megathura","Semicossyphus","eatenBy"
"194","Megathura","Semicossyphus","preyedUponBy"
"195","Hypsypops","Muricea","eats"
"196","Hypsypops","Muricea","preysOn"
"197","Paralabrax","Parastichopus","eats"
"198","Paralabrax","Parastichopus","preysOn"
"199","Parastichopus","Sebastes","eatenBy"
"200","Parastichopus","Semicossyphus","preyedUponBy"
"201","Parastichopus","Semicossyphus","eatenBy"
"202","Pisaster","Sebastes","eats"
"203","Pisaster","Sebastes","preysOn"
"204","Pycnopodia","Sebastes","eats"
"205","Pycnopodia","Sebastes","preysOn"
"206","Archidistoma","Embiotoca","eatenBy"
"207","Archidistoma","Embiotoca","preyedUponBy"
"208","Archidistoma","Sebastes","eatenBy"
"209","Archidistoma","Sebastes","preyedUponBy"
"210","Bossiella","Girella","eatenBy"
"211","Bossiella","Girella","preyedUponBy"
"212","Callophyllis","Girella","eatenBy"
"213","Callophyllis","Girella","preyedUponBy"
"214","Chondracanthus","Girella","eatenBy"
"215","Chondracanthus","Girella","preyedUponBy"
"216","Chondracanthus","Sebastes","parasiteOf"
"217","Chondracanthus","Sebastes","hasHost"
"218","Chondracanthus","Sebastes","hemiparasiteOf"
"219","Chondracanthus","Sebastes","eats"
"220","Corallina","Girella","eatenBy"
"221","Corallina","Girella","preyedUponBy"
"222","Corynactis","Hypsypops","preyedUponBy"
"223","Corynactis","Hypsypops","eatenBy"
"224","Cryptopleura","Girella","eatenBy"
"225","Cryptopleura","Girella","preyedUponBy"
"226","Cystoseira","Girella","eatenBy"
"227","Cystoseira","Girella","preyedUponBy"
"228","Gelidium","Girella","eatenBy"
"229","Gelidium","Girella","preyedUponBy"
"230","Girella","Gracilaria","eats"
"231","Girella","Gracilaria","preysOn"
"232","Girella","Laurencia","eats"
"233","Girella","Laurencia","preysOn"
"234","Girella","Macrocystis","eats"
"235","Girella","Macrocystis","preysOn"
"236","Girella","Pterygophora","eats"
"237","Girella","Pterygophora","preysOn"
"238","Girella","Rhodymenia","eats"
"239","Girella","Rhodymenia","preysOn"
"240","Hypsypops","Spheciospongia","eats"
"241","Hypsypops","Spheciospongia","preysOn"
"242","Embiotoca","Ulva","eats"
"243","Girella","Ulva","eats"
"244","Girella","Ulva","preysOn"
"245","Sebastes","Ulva","eats"
"246","Aglaophenia","Girella","eatenBy"
"247","Aglaophenia","Girella","preyedUponBy"
"248","Aglaophenia","Oxyjulis","eatenBy"
"249","Aglaophenia","Oxyjulis","preyedUponBy"
"250","Dictyota","Girella","eatenBy"
"251","Dictyota","Girella","preyedUponBy"
"252","Girella","Taonia","eats"
"253","Girella","Taonia","preysOn"
"254","Brachyistius","Thalamoporella","eats"
"255","Brachyistius","Thalamoporella","preysOn"
"256","Embiotoca","Thalamoporella","eats"
"257","Embiotoca","Thalamoporella","preysOn"
"258","Hypsurus","Thalamoporella","eats"
"259","Hypsurus","Thalamoporella","preysOn"
"260","Hypsypops","Thalamoporella","eats"
"261","Hypsypops","Thalamoporella","preysOn"
"262","Oxyjulis","Thalamoporella","eats"
"263","Oxyjulis","Thalamoporella","preysOn"
"264","Paralabrax","Thalamoporella","eats"
"265","Paralabrax","Thalamoporella","preysOn"
"266","Rhacochilus","Thalamoporella","interactsWith"
"267","Rhacochilus","Thalamoporella","preysOn"
"268","Sebastes","Thalamoporella","eats"
"269","Sebastes","Thalamoporella","preysOn"
"270","Semicossyphus","Thalamoporella","eats"
"271","Semicossyphus","Thalamoporella","preysOn"
"272","Girella","Polyneura","eats"
"273","Girella","Polyneura","preysOn"
"274","Brachyistius","Bugula","eats"
"275","Brachyistius","Bugula","preysOn"
"276","Bugula","Embiotoca","interactsWith"
"277","Bugula","Embiotoca","eatenBy"
"278","Bugula","Embiotoca","preyedUponBy"
"279","Bugula","Hypsurus","interactsWith"
"280","Bugula","Hypsurus","preyedUponBy"
"281","Bugula","Hypsypops","eatenBy"
"282","Bugula","Hypsypops","preyedUponBy"
"283","Bugula","Oxyjulis","eatenBy"
"284","Bugula","Oxyjulis","preyedUponBy"
"285","Bugula","Paralabrax","eatenBy"
"286","Bugula","Paralabrax","preyedUponBy"
"287","Bugula","Rhacochilus","eatenBy"
"288","Bugula","Rhacochilus","preyedUponBy"
"289","Bugula","Sebastes","eatenBy"
"290","Bugula","Sebastes","preyedUponBy"
"291","Bugula","Semicossyphus","eatenBy"
"292","Bugula","Semicossyphus","preyedUponBy"
"293","Calliarthron","Girella","eatenBy"
"294","Calliarthron","Girella","preyedUponBy"
"295","Brachyistius","Crisia","eats"
"296","Brachyistius","Crisia","preysOn"
"297","Crisia","Embiotoca","eatenBy"
"298","Crisia","Embiotoca","preyedUponBy"
"299","Crisia","Hypsurus","eatenBy"
"300","Crisia","Hypsurus","preyedUponBy"
"301","Crisia","Hypsypops","eatenBy"
"302","Crisia","Hypsypops","preyedUponBy"
"303","Crisia","Oxyjulis","eatenBy"
"304","Crisia","Oxyjulis","preyedUponBy"
"305","Crisia","Paralabrax","eatenBy"
"306","Crisia","Paralabrax","preyedUponBy"
"307","Crisia","Rhacochilus","eatenBy"
"308","Crisia","Rhacochilus","preyedUponBy"
"309","Crisia","Sebastes","eatenBy"
"310","Crisia","Sebastes","preyedUponBy"
"311","Crisia","Semicossyphus","eatenBy"
"312","Crisia","Semicossyphus","preyedUponBy"
"313","Hypsypops","Leucilla","eats"
"314","Hypsypops","Leucilla","preysOn"
"315","Leucilla","Sebastes","eatenBy"
"316","Leucilla","Sebastes","preyedUponBy"
"317","Achillea","Melanoplus","eatenBy"
"318","Ambrosia","Hesperotettix","interactsWith"
"319","Ambrosia","Hesperotettix","eatenBy"
"320","Ambrosia","Melanoplus","interactsWith"
"321","Ambrosia","Melanoplus","eatenBy"
"322","Ambrosia","Campylacantha","interactsWith"
"323","Aristida","Melanoplus","interactsWith"
"324","Artemisia","Hesperotettix","interactsWith"
"325","Artemisia","Hesperotettix","eatenBy"
"326","Artemisia","Hypochlora","eatenBy"
"327","Artemisia","Hypochlora","interactsWith"
"328","Artemisia","Melanoplus","eatenBy"
"329","Artemisia","Melanoplus","interactsWith"
"330","Artemisia","Mermiria","interactsWith"
"331","Artemisia","Phoetaliotes","interactsWith"
"332","Asclepias","Hesperotettix","interactsWith"
"333","Asclepias","Hesperotettix","adjacentTo"
"334","Asclepias","Melanoplus","interactsWith"
"335","Asclepias","Melanoplus","flowersVisitedBy"
"336","Asclepias","Melanoplus","hostOf"
"337","Asclepias","Melanoplus","visitedBy"
"338","Bouteloua","Melanoplus","eatenBy"
"339","Bouteloua","Mermiria","eatenBy"
"340","Bouteloua","Orphulella","interactsWith"
"341","Bouteloua","Phoetaliotes","eatenBy"
"342","Bouteloua","Phoetaliotes","interactsWith"
"343","Bouteloua","Syrbula","eatenBy"
"344","Bromus","Hesperotettix","interactsWith"
"345","Bromus","Melanoplus","interactsWith"
"346","Bromus","Mermiria","interactsWith"
"347","Bromus","Phoetaliotes","interactsWith"
"348","Buchloe","Melanoplus","eatenBy"
"349","Buchloe","Mermiria","eatenBy"
"350","Buchloe","Orphulella","interactsWith"
"351","Buchloe","Phoetaliotes","interactsWith"
"352","Buchloe","Phoetaliotes","eatenBy"
"353","Buchloe","Syrbula","eatenBy"
"354","Carex","Melanoplus","interactsWith"
"355","Cirsium","Melanoplus","interactsWith"
"356","Cirsium","Melanoplus","flowersVisitedBy"
"357","Dalea","Hesperotettix","eatenBy"
"358","Dalea","Melanoplus","eatenBy"
